Table of Results from monocle's differentialGeneTest Function Analysis,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
103,OK,negbinomial.size,0,0,PPBP,497,TRUE
104,OK,negbinomial.size,0,0,PPIA,11075,TRUE
105,OK,negbinomial.size,0,0,PPP1R10,7119,TRUE
106,OK,negbinomial.size,0,0,PPP1R15A,11387,TRUE
107,OK,negbinomial.size,0,0,PRDX1,11618,TRUE
108,OK,negbinomial.size,0,0,PRDX4,9434,TRUE
109,OK,negbinomial.size,0,0,PRELID1,10882,TRUE
110,OK,negbinomial.size,0,0,PSMA7,12138,TRUE
111,OK,negbinomial.size,0,0,PSMB1,10917,TRUE
112,OK,negbinomial.size,0,0,PTGES3,11453,TRUE
113,OK,negbinomial.size,0,0,PYY,77,TRUE
114,OK,negbinomial.size,0,0,RAN,11719,TRUE
115,OK,negbinomial.size,0,0,RANBP1,10756,TRUE
116,OK,negbinomial.size,0,0,RASD1,2574,TRUE
117,OK,negbinomial.size,0,0,RND3,8606,TRUE
118,OK,negbinomial.size,0,0,RPL15,10817,TRUE
119,OK,negbinomial.size,0,0,RPL36,14663,TRUE
120,OK,negbinomial.size,0,0,RPL4,12865,TRUE
121,OK,negbinomial.size,0,0,RPL5,13200,TRUE
122,OK,negbinomial.size,0,0,RPL7,13452,TRUE
123,OK,negbinomial.size,0,0,RPN2,9760,TRUE
124,OK,negbinomial.size,0,0,RPPH1,667,TRUE
125,OK,negbinomial.size,0,0,RPS15,14625,TRUE
126,OK,negbinomial.size,0,0,RPS27,14507,TRUE
127,OK,negbinomial.size,0,0,RPS27A,14169,TRUE
128,OK,negbinomial.size,0,0,RPS3A,13814,TRUE
129,OK,negbinomial.size,0,0,RPS4X,14058,TRUE
130,OK,negbinomial.size,0,0,RPS7,13755,TRUE
131,OK,negbinomial.size,0,0,RPSA,13334,TRUE
132,OK,negbinomial.size,0,0,RRBP1,11419,TRUE
133,OK,negbinomial.size,0,0,RSRP1,6295,TRUE
134,OK,negbinomial.size,0,0,SAT1,13512,TRUE
135,OK,negbinomial.size,0,0,SELENBP1,6988,TRUE
136,OK,negbinomial.size,0,0,SLC25A3,11775,TRUE
137,OK,negbinomial.size,0,0,SLC25A5,11922,TRUE
138,OK,negbinomial.size,0,0,SLC38A2,8503,TRUE
139,OK,negbinomial.size,0,0,SOCS1,2558,TRUE
140,OK,negbinomial.size,0,0,SON,10867,TRUE
141,OK,negbinomial.size,0,0,SOX4,12159,TRUE
142,OK,negbinomial.size,0,0,SQSTM1,11786,TRUE
143,OK,negbinomial.size,0,0,TCF25,9804,TRUE
144,OK,negbinomial.size,0,0,TLE4,3288,TRUE
145,OK,negbinomial.size,0,0,UBC,13957,TRUE
146,OK,negbinomial.size,0,0,UQCRH,12297,TRUE
147,OK,negbinomial.size,0,0,VDAC1,11032,TRUE
148,OK,negbinomial.size,0,0,VEGFA,7995,TRUE
149,OK,negbinomial.size,0,0,YBX1,13108,TRUE
150,OK,negbinomial.size,0,0,YME1L1,8117,TRUE
151,OK,negbinomial.size,0,0,YWHAB,12000,TRUE
152,OK,negbinomial.size,0,0,ZFP36,10922,TRUE
153,OK,negbinomial.size,0,0,ZFP36L2,12873,TRUE
154,OK,negbinomial.size,0,0,TCIM,2476,TRUE
155,OK,negbinomial.size,0,0,CSKMT,2034,TRUE
156,OK,negbinomial.size,0,0,AC023157.3,2103,TRUE
157,OK,negbinomial.size,0,0,AL355075.4,1540,TRUE
